CELSIUS FULL AUDIT REPORT
================================================================================

Total issues: 943

By category:
  DASH: 716
  FR-LINK: 149
  TERM-HU: 44
  TERM-PL: 34

================================================================================
DETAILED ISSUES
================================================================================
[DASH] Nutrition #3 | Email 8CL | fr-FR: text_2: contains em-dash "—"
[DASH] Nutrition #3 | Email 8CL | hu-HU: text_2: contains en-dash "–"
[DASH] Nutrition #3 | Email 8CL | pl-PL: text_2: contains en-dash "–"
[DASH] Nutrition #3 | Email 8S | Default: preheader: contains en-dash "–"
[DASH] Nutrition #3 | Email 8S | Default: text_2: contains en-dash "–"
[DASH] Nutrition #3 | Email 8S | fr-FR: preheader: contains en-dash "–"
[DASH] Nutrition #3 | Email 8S | fr-FR: text_2: contains en-dash "–"
[DASH] Nutrition #3 | Email 8S | hu-HU: preheader: contains en-dash "–"
[DASH] Nutrition #3 | Email 8S | hu-HU: text_2: contains en-dash "–"
[DASH] Nutrition #3 | Email 8S | pl-PL: preheader: contains en-dash "–"
[DASH] Nutrition #3 | Email 8S | pl-PL: text_2: contains en-dash "–"
[DASH] SU Retention | Email 10C | Default: preheader: contains em-dash "—"
[DASH] SU Retention | Email 10C | Default: subject: contains em-dash "—"
[DASH] SU Retention | Email 10C | Default: text_2: contains em-dash "—"
[DASH] SU Retention | Email 10C | fr-FR: preheader: contains em-dash "—"
[DASH] SU Retention | Email 10C | fr-FR: subject: contains em-dash "—"
[DASH] SU Retention | Email 10C | fr-FR: text_2: contains em-dash "—"
[DASH] SU Retention | Email 10C | hu-HU: preheader: contains en-dash "–"
[DASH] SU Retention | Email 10C | hu-HU: subject: contains en-dash "–"
[DASH] SU Retention | Email 10C | hu-HU: text_2: contains en-dash "–"
[DASH] SU Retention | Email 10C | pl-PL: preheader: contains en-dash "–"
[DASH] SU Retention | Email 10C | pl-PL: subject: contains en-dash "–"
[DASH] SU Retention | Email 10C | pl-PL: text_2: contains en-dash "–"
[DASH] SU Retention | Email 10M | Default: preheader: contains em-dash "—"
[DASH] SU Retention | Email 10M | Default: text_2: contains em-dash "—"
[DASH] SU Retention | Email 10M | fr-FR: preheader: contains em-dash "—"
[DASH] SU Retention | Email 10M | fr-FR: text_2: contains em-dash "—"
[DASH] SU Retention | Email 10M | hu-HU: preheader: contains en-dash "–"
[DASH] SU Retention | Email 10M | hu-HU: text_2: contains en-dash "–"
[DASH] SU Retention | Email 10M | pl-PL: preheader: contains en-dash "–"
[DASH] SU Retention | Email 10M | pl-PL: text_2: contains en-dash "–"
[DASH] SU Retention | Email 10S | Default: preheader: contains em-dash "—"
[DASH] SU Retention | Email 10S | Default: text_2: contains em-dash "—"
[DASH] SU Retention | Email 10S | fr-FR: preheader: contains em-dash "—"
[DASH] SU Retention | Email 10S | fr-FR: text_2: contains em-dash "—"
[DASH] SU Retention | Email 10S | hu-HU: preheader: contains en-dash "–"
[DASH] SU Retention | Email 10S | hu-HU: text_2: contains en-dash "–"
[DASH] SU Retention | Email 10S | pl-PL: preheader: contains en-dash "–"
[DASH] SU Retention | Email 10S | pl-PL: text_2: contains en-dash "–"
[DASH] SU Retention | Email 1C | Default: preheader: contains em-dash "—"
[DASH] SU Retention | Email 1C | fr-FR: preheader: contains em-dash "—"
[DASH] SU Retention | Email 1C | hu-HU: preheader: contains en-dash "–"
[DASH] SU Retention | Email 1C | pl-PL: preheader: contains en-dash "–"
[DASH] SU Retention | Email 1M | Default: text_2: contains em-dash "—"
[DASH] SU Retention | Email 1M | fr-FR: text_2: contains em-dash "—"
[DASH] SU Retention | Email 1M | hu-HU: text_2: contains en-dash "–"
[DASH] SU Retention | Email 1M | pl-PL: text_2: contains en-dash "–"
[DASH] SU Retention | Email 1S | Default: preheader: contains em-dash "—"
[DASH] SU Retention | Email 1S | Default: text_2: contains em-dash "—"
[DASH] SU Retention | Email 1S | fr-FR: preheader: contains em-dash "—"
[DASH] SU Retention | Email 1S | fr-FR: text_2: contains em-dash "—"
[DASH] SU Retention | Email 1S | hu-HU: preheader: contains en-dash "–"
[DASH] SU Retention | Email 1S | hu-HU: text_2: contains en-dash "–"
[DASH] SU Retention | Email 1S | pl-PL: preheader: contains en-dash "–"
[DASH] SU Retention | Email 1S | pl-PL: text_2: contains en-dash "–"
[DASH] SU Retention | Email 2C | Default: text_2: contains em-dash "—"
[DASH] SU Retention | Email 2C | fr-FR: text_2: contains em-dash "—"
[DASH] SU Retention | Email 2C | hu-HU: text_2: contains en-dash "–"
[DASH] SU Retention | Email 2C | pl-PL: text_2: contains en-dash "–"
[DASH] SU Retention | Email 2M | Default: preheader: contains em-dash "—"
[DASH] SU Retention | Email 2M | Default: text_2: contains em-dash "—"
[DASH] SU Retention | Email 2M | fr-FR: preheader: contains em-dash "—"
[DASH] SU Retention | Email 2M | fr-FR: text_2: contains em-dash "—"
[DASH] SU Retention | Email 2M | hu-HU: preheader: contains en-dash "–"
[DASH] SU Retention | Email 2M | hu-HU: text_2: contains en-dash "–"
[DASH] SU Retention | Email 2M | pl-PL: preheader: contains en-dash "–"
[DASH] SU Retention | Email 2M | pl-PL: text_2: contains en-dash "–"
[DASH] SU Retention | Email 2S | Default: text_2: contains em-dash "—"
[DASH] SU Retention | Email 2S | fr-FR: text_2: contains em-dash "—"
[DASH] SU Retention | Email 2S | hu-HU: text_2: contains en-dash "–"
[DASH] SU Retention | Email 2S | pl-PL: text_2: contains en-dash "–"
[DASH] SU Retention | Email 3C | Default: preheader: contains em-dash "—"
[DASH] SU Retention | Email 3C | Default: text_2: contains em-dash "—"
[DASH] SU Retention | Email 3C | fr-FR: preheader: contains em-dash "—"
[DASH] SU Retention | Email 3C | fr-FR: text_2: contains em-dash "—"
[DASH] SU Retention | Email 3C | hu-HU: preheader: contains en-dash "–"
[DASH] SU Retention | Email 3C | hu-HU: text_2: contains en-dash "–"
[DASH] SU Retention | Email 3C | pl-PL: preheader: contains en-dash "–"
[DASH] SU Retention | Email 3C | pl-PL: text_2: contains en-dash "–"
[DASH] SU Retention | Email 3M | Default: preheader: contains em-dash "—"
[DASH] SU Retention | Email 3M | Default: text_2: contains em-dash "—"
[DASH] SU Retention | Email 3M | fr-FR: preheader: contains em-dash "—"
[DASH] SU Retention | Email 3M | fr-FR: text_2: contains em-dash "—"
[DASH] SU Retention | Email 3M | hu-HU: preheader: contains en-dash "–"
[DASH] SU Retention | Email 3M | hu-HU: text_2: contains en-dash "–"
[DASH] SU Retention | Email 3M | pl-PL: preheader: contains en-dash "–"
[DASH] SU Retention | Email 3M | pl-PL: text_2: contains en-dash "–"
[DASH] SU Retention | Email 3S | Default: text_2: contains em-dash "—"
[DASH] SU Retention | Email 3S | fr-FR: text_2: contains em-dash "—"
[DASH] SU Retention | Email 3S | hu-HU: text_2: contains en-dash "–"
[DASH] SU Retention | Email 3S | pl-PL: text_2: contains en-dash "–"
[DASH] SU Retention | Email 4C | Default: preheader: contains em-dash "—"
[DASH] SU Retention | Email 4C | fr-FR: preheader: contains em-dash "—"
[DASH] SU Retention | Email 4C | hu-HU: preheader: contains en-dash "–"
[DASH] SU Retention | Email 4C | pl-PL: preheader: contains en-dash "–"
[DASH] SU Retention | Email 4M | Default: subject: contains em-dash "—"
[DASH] SU Retention | Email 4M | Default: text_2: contains em-dash "—"
[DASH] SU Retention | Email 4M | fr-FR: subject: contains em-dash "—"
[DASH] SU Retention | Email 4M | fr-FR: text_2: contains em-dash "—"
[DASH] SU Retention | Email 4M | hu-HU: subject: contains en-dash "–"
[DASH] SU Retention | Email 4M | hu-HU: text_2: contains en-dash "–"
[DASH] SU Retention | Email 4M | pl-PL: subject: contains en-dash "–"
[DASH] SU Retention | Email 4M | pl-PL: text_2: contains en-dash "–"
[DASH] SU Retention | Email 4S | Default: text_2: contains em-dash "—"
[DASH] SU Retention | Email 4S | fr-FR: text_2: contains em-dash "—"
[DASH] SU Retention | Email 4S | hu-HU: text_2: contains en-dash "–"
[DASH] SU Retention | Email 4S | pl-PL: text_2: contains en-dash "–"
[DASH] SU Retention | Email 5C | Default: preheader: contains em-dash "—"
[DASH] SU Retention | Email 5C | Default: text_2: contains em-dash "—"
[DASH] SU Retention | Email 5C | fr-FR: preheader: contains em-dash "—"
[DASH] SU Retention | Email 5C | fr-FR: text_2: contains em-dash "—"
[DASH] SU Retention | Email 5C | hu-HU: preheader: contains en-dash "–"
[DASH] SU Retention | Email 5C | hu-HU: text_2: contains en-dash "–"
[DASH] SU Retention | Email 5C | pl-PL: preheader: contains en-dash "–"
[DASH] SU Retention | Email 5C | pl-PL: text_2: contains en-dash "–"
[DASH] SU Retention | Email 5M | Default: text_2: contains em-dash "—"
[DASH] SU Retention | Email 5M | fr-FR: text_2: contains em-dash "—"
[DASH] SU Retention | Email 5M | hu-HU: text_2: contains en-dash "–"
[DASH] SU Retention | Email 5M | pl-PL: text_2: contains en-dash "–"
[DASH] SU Retention | Email 5S | Default: text_2: contains em-dash "—"
[DASH] SU Retention | Email 5S | fr-FR: text_2: contains em-dash "—"
[DASH] SU Retention | Email 5S | hu-HU: text_2: contains en-dash "–"
[DASH] SU Retention | Email 5S | pl-PL: text_2: contains en-dash "–"
[DASH] SU Retention | Email 6C | Default: preheader: contains em-dash "—"
[DASH] SU Retention | Email 6C | Default: subject: contains em-dash "—"
[DASH] SU Retention | Email 6C | Default: text_2: contains em-dash "—"
[DASH] SU Retention | Email 6C | fr-FR: preheader: contains em-dash "—"
[DASH] SU Retention | Email 6C | fr-FR: subject: contains em-dash "—"
[DASH] SU Retention | Email 6C | fr-FR: text_2: contains em-dash "—"
[DASH] SU Retention | Email 6C | hu-HU: preheader: contains en-dash "–"
[DASH] SU Retention | Email 6C | hu-HU: subject: contains en-dash "–"
[DASH] SU Retention | Email 6C | hu-HU: text_2: contains en-dash "–"
[DASH] SU Retention | Email 6C | pl-PL: preheader: contains en-dash "–"
[DASH] SU Retention | Email 6C | pl-PL: subject: contains en-dash "–"
[DASH] SU Retention | Email 6C | pl-PL: text_2: contains en-dash "–"
[DASH] SU Retention | Email 6M | Default: text_2: contains em-dash "—"
[DASH] SU Retention | Email 6M | fr-FR: text_2: contains em-dash "—"
[DASH] SU Retention | Email 6M | hu-HU: text_2: contains en-dash "–"
[DASH] SU Retention | Email 6M | pl-PL: text_2: contains en-dash "–"
[DASH] SU Retention | Email 6S | Default: text_2: contains em-dash "—"
[DASH] SU Retention | Email 6S | fr-FR: text_2: contains em-dash "—"
[DASH] SU Retention | Email 6S | hu-HU: text_2: contains en-dash "–"
[DASH] SU Retention | Email 6S | pl-PL: text_2: contains en-dash "–"
[DASH] SU Retention | Email 7C | Default: text_2: contains em-dash "—"
[DASH] SU Retention | Email 7C | fr-FR: text_2: contains em-dash "—"
[DASH] SU Retention | Email 7C | hu-HU: text_2: contains en-dash "–"
[DASH] SU Retention | Email 7C | pl-PL: text_2: contains en-dash "–"
[DASH] SU Retention | Email 7M | Default: preheader: contains em-dash "—"
[DASH] SU Retention | Email 7M | Default: text_2: contains em-dash "—"
[DASH] SU Retention | Email 7M | fr-FR: preheader: contains em-dash "—"
[DASH] SU Retention | Email 7M | fr-FR: text_2: contains em-dash "—"
[DASH] SU Retention | Email 7M | hu-HU: preheader: contains en-dash "–"
[DASH] SU Retention | Email 7M | hu-HU: text_2: contains en-dash "–"
[DASH] SU Retention | Email 7M | pl-PL: preheader: contains en-dash "–"
[DASH] SU Retention | Email 7M | pl-PL: text_2: contains en-dash "–"
[DASH] SU Retention | Email 7S | Default: text_2: contains em-dash "—"
[DASH] SU Retention | Email 7S | fr-FR: text_2: contains em-dash "—"
[DASH] SU Retention | Email 7S | hu-HU: text_2: contains en-dash "–"
[DASH] SU Retention | Email 7S | pl-PL: text_2: contains en-dash "–"
[DASH] SU Retention | Email 8C | Default: preheader: contains em-dash "—"
[DASH] SU Retention | Email 8C | Default: subject: contains em-dash "—"
[DASH] SU Retention | Email 8C | Default: text_2: contains em-dash "—"
[DASH] SU Retention | Email 8C | fr-FR: preheader: contains em-dash "—"
[DASH] SU Retention | Email 8C | fr-FR: subject: contains em-dash "—"
[DASH] SU Retention | Email 8C | fr-FR: text_2: contains em-dash "—"
[DASH] SU Retention | Email 8C | hu-HU: preheader: contains en-dash "–"
[DASH] SU Retention | Email 8C | hu-HU: subject: contains en-dash "–"
[DASH] SU Retention | Email 8C | hu-HU: text_2: contains en-dash "–"
[DASH] SU Retention | Email 8C | pl-PL: preheader: contains en-dash "–"
[DASH] SU Retention | Email 8C | pl-PL: subject: contains en-dash "–"
[DASH] SU Retention | Email 8C | pl-PL: text_2: contains en-dash "–"
[DASH] SU Retention | Email 8M | Default: preheader: contains em-dash "—"
[DASH] SU Retention | Email 8M | Default: text_2: contains em-dash "—"
[DASH] SU Retention | Email 8M | fr-FR: preheader: contains em-dash "—"
[DASH] SU Retention | Email 8M | fr-FR: text_2: contains em-dash "—"
[DASH] SU Retention | Email 8M | hu-HU: preheader: contains en-dash "–"
[DASH] SU Retention | Email 8M | hu-HU: text_2: contains en-dash "–"
[DASH] SU Retention | Email 8M | pl-PL: preheader: contains en-dash "–"
[DASH] SU Retention | Email 8M | pl-PL: text_2: contains en-dash "–"
[DASH] SU Retention | Email 8S | Default: text_2: contains em-dash "—"
[DASH] SU Retention | Email 8S | fr-FR: text_2: contains em-dash "—"
[DASH] SU Retention | Email 8S | hu-HU: text_2: contains en-dash "–"
[DASH] SU Retention | Email 8S | pl-PL: text_2: contains en-dash "–"
[DASH] SU Retention | Email 9C | Default: text_2: contains em-dash "—"
[DASH] SU Retention | Email 9C | fr-FR: text_2: contains em-dash "—"
[DASH] SU Retention | Email 9C | hu-HU: text_2: contains en-dash "–"
[DASH] SU Retention | Email 9C | pl-PL: text_2: contains en-dash "–"
[DASH] SU Retention | Email 9M | Default: preheader: contains em-dash "—"
[DASH] SU Retention | Email 9M | Default: text_2: contains em-dash "—"
[DASH] SU Retention | Email 9M | fr-FR: preheader: contains em-dash "—"
[DASH] SU Retention | Email 9M | fr-FR: text_2: contains em-dash "—"
[DASH] SU Retention | Email 9M | hu-HU: preheader: contains en-dash "–"
[DASH] SU Retention | Email 9M | hu-HU: text_2: contains en-dash "–"
[DASH] SU Retention | Email 9M | pl-PL: preheader: contains en-dash "–"
[DASH] SU Retention | Email 9M | pl-PL: text_2: contains en-dash "–"
[DASH] SU Retention | Email 9S | Default: text_2: contains em-dash "—"
[DASH] SU Retention | Email 9S | fr-FR: text_2: contains em-dash "—"
[DASH] SU Retention | Email 9S | hu-HU: text_2: contains en-dash "–"
[DASH] SU Retention | Email 9S | pl-PL: text_2: contains en-dash "–"
[DASH] Welcome Flow | Email 1C | Default: preheader: contains em-dash "—"
[DASH] Welcome Flow | Email 1C | Default: text_2: contains em-dash "—"
[DASH] Welcome Flow | Email 1C | fr-FR: preheader: contains em-dash "—"
[DASH] Welcome Flow | Email 1C | fr-FR: text_2: contains em-dash "—"
[DASH] Welcome Flow | Email 1C | hu-HU: preheader: contains en-dash "–"
[DASH] Welcome Flow | Email 1C | hu-HU: text_2: contains en-dash "–"
[DASH] Welcome Flow | Email 1C | pl-PL: preheader: contains en-dash "–"
[DASH] Welcome Flow | Email 1C | pl-PL: text_2: contains en-dash "–"
[DASH] Welcome Flow | Email 1M | Default: preheader: contains em-dash "—"
[DASH] Welcome Flow | Email 1M | Default: text_2: contains em-dash "—"
[DASH] Welcome Flow | Email 1M | fr-FR: preheader: contains em-dash "—"
[DASH] Welcome Flow | Email 1M | fr-FR: text_2: contains em-dash "—"
[DASH] Welcome Flow | Email 1M | hu-HU: preheader: contains en-dash "–"
[DASH] Welcome Flow | Email 1M | hu-HU: text_2: contains en-dash "–"
[DASH] Welcome Flow | Email 1M | pl-PL: preheader: contains en-dash "–"
[DASH] Welcome Flow | Email 1M | pl-PL: text_2: contains en-dash "–"
[DASH] Welcome Flow | Email 1S | Default: text_2: contains em-dash "—"
[DASH] Welcome Flow | Email 1S | fr-FR: text_2: contains em-dash "—"
[DASH] Welcome Flow | Email 1S | hu-HU: text_2: contains en-dash "–"
[DASH] Welcome Flow | Email 1S | pl-PL: text_2: contains en-dash "–"
[DASH] Welcome Flow | Email 2C | Default: text_2: contains em-dash "—"
[DASH] Welcome Flow | Email 2C | fr-FR: text_2: contains em-dash "—"
[DASH] Welcome Flow | Email 2C | hu-HU: text_2: contains en-dash "–"
[DASH] Welcome Flow | Email 2C | pl-PL: text_2: contains en-dash "–"
[DASH] Welcome Flow | Email 2M | Default: preheader: contains em-dash "—"
[DASH] Welcome Flow | Email 2M | Default: text_2: contains em-dash "—"
[DASH] Welcome Flow | Email 2M | fr-FR: preheader: contains em-dash "—"
[DASH] Welcome Flow | Email 2M | fr-FR: text_2: contains em-dash "—"
[DASH] Welcome Flow | Email 2M | hu-HU: preheader: contains en-dash "–"
[DASH] Welcome Flow | Email 2M | hu-HU: text_2: contains en-dash "–"
[DASH] Welcome Flow | Email 2M | pl-PL: preheader: contains en-dash "–"
[DASH] Welcome Flow | Email 2M | pl-PL: text_2: contains en-dash "–"
[DASH] Welcome Flow | Email 2S | Default: subject: contains em-dash "—"
[DASH] Welcome Flow | Email 2S | Default: text_2: contains em-dash "—"
[DASH] Welcome Flow | Email 2S | fr-FR: subject: contains em-dash "—"
[DASH] Welcome Flow | Email 2S | fr-FR: text_2: contains em-dash "—"
[DASH] Welcome Flow | Email 2S | hu-HU: subject: contains em-dash "—"
[DASH] Welcome Flow | Email 2S | hu-HU: text_2: contains en-dash "–"
[DASH] Welcome Flow | Email 2S | pl-PL: subject: contains em-dash "—"
[DASH] Welcome Flow | Email 2S | pl-PL: text_2: contains en-dash "–"
[DASH] Welcome Flow | Email 3C | Default: subject: contains em-dash "—"
[DASH] Welcome Flow | Email 3C | Default: text_2: contains em-dash "—"
[DASH] Welcome Flow | Email 3C | fr-FR: subject: contains em-dash "—"
[DASH] Welcome Flow | Email 3C | fr-FR: text_2: contains em-dash "—"
[DASH] Welcome Flow | Email 3C | hu-HU: subject: contains em-dash "—"
[DASH] Welcome Flow | Email 3C | hu-HU: text_2: contains en-dash "–"
[DASH] Welcome Flow | Email 3C | pl-PL: subject: contains em-dash "—"
[DASH] Welcome Flow | Email 3C | pl-PL: text_2: contains en-dash "–"
[DASH] Welcome Flow | Email 3M | Default: preheader: contains em-dash "—"
[DASH] Welcome Flow | Email 3M | Default: text_2: contains em-dash "—"
[DASH] Welcome Flow | Email 3M | fr-FR: preheader: contains em-dash "—"
[DASH] Welcome Flow | Email 3M | fr-FR: text_2: contains em-dash "—"
[DASH] Welcome Flow | Email 3M | hu-HU: preheader: contains en-dash "–"
[DASH] Welcome Flow | Email 3M | hu-HU: text_2: contains en-dash "–"
[DASH] Welcome Flow | Email 3M | pl-PL: preheader: contains en-dash "–"
[DASH] Welcome Flow | Email 3M | pl-PL: text_2: contains en-dash "–"
[DASH] Welcome Flow | Email 3S | Default: subject: contains em-dash "—"
[DASH] Welcome Flow | Email 3S | Default: text_2: contains em-dash "—"
[DASH] Welcome Flow | Email 3S | fr-FR: subject: contains em-dash "—"
[DASH] Welcome Flow | Email 3S | fr-FR: text_2: contains em-dash "—"
[DASH] Welcome Flow | Email 3S | hu-HU: subject: contains em-dash "—"
[DASH] Welcome Flow | Email 3S | hu-HU: text_2: contains en-dash "–"
[DASH] Welcome Flow | Email 3S | pl-PL: subject: contains em-dash "—"
[DASH] Welcome Flow | Email 3S | pl-PL: text_2: contains en-dash "–"
[DASH] Welcome Flow | Email 4C | Default: text_2: contains em-dash "—"
[DASH] Welcome Flow | Email 4C | fr-FR: text_2: contains em-dash "—"
[DASH] Welcome Flow | Email 4C | hu-HU: text_2: contains en-dash "–"
[DASH] Welcome Flow | Email 4C | pl-PL: text_2: contains en-dash "–"
[DASH] Welcome Flow | Email 4M | Default: text_2: contains em-dash "—"
[DASH] Welcome Flow | Email 4M | fr-FR: text_2: contains em-dash "—"
[DASH] Welcome Flow | Email 4M | hu-HU: text_2: contains en-dash "–"
[DASH] Welcome Flow | Email 4M | pl-PL: text_2: contains en-dash "–"
[DASH] Welcome Flow | Email 4S | Default: preheader: contains em-dash "—"
[DASH] Welcome Flow | Email 4S | Default: text_2: contains em-dash "—"
[DASH] Welcome Flow | Email 4S | fr-FR: preheader: contains em-dash "—"
[DASH] Welcome Flow | Email 4S | fr-FR: text_2: contains em-dash "—"
[DASH] Welcome Flow | Email 4S | hu-HU: preheader: contains en-dash "–"
[DASH] Welcome Flow | Email 4S | hu-HU: text_2: contains en-dash "–"
[DASH] Welcome Flow | Email 4S | pl-PL: preheader: contains en-dash "–"
[DASH] Welcome Flow | Email 4S | pl-PL: text_2: contains en-dash "–"
[DASH] Welcome Flow | Email 5C | Default: text_2: contains em-dash "—"
[DASH] Welcome Flow | Email 5C | fr-FR: text_2: contains em-dash "—"
[DASH] Welcome Flow | Email 5C | hu-HU: text_2: contains en-dash "–"
[DASH] Welcome Flow | Email 5C | pl-PL: text_2: contains en-dash "–"
[DASH] Welcome Flow | Email 5M | Default: preheader: contains em-dash "—"
[DASH] Welcome Flow | Email 5M | Default: text_2: contains em-dash "—"
[DASH] Welcome Flow | Email 5M | fr-FR: preheader: contains em-dash "—"
[DASH] Welcome Flow | Email 5M | fr-FR: text_2: contains em-dash "—"
[DASH] Welcome Flow | Email 5M | hu-HU: preheader: contains en-dash "–"
[DASH] Welcome Flow | Email 5M | hu-HU: text_2: contains en-dash "–"
[DASH] Welcome Flow | Email 5M | pl-PL: preheader: contains en-dash "–"
[DASH] Welcome Flow | Email 5M | pl-PL: text_2: contains en-dash "–"
[DASH] Welcome Flow | Email 5S | Default: text_2: contains em-dash "—"
[DASH] Welcome Flow | Email 5S | fr-FR: text_2: contains em-dash "—"
[DASH] Welcome Flow | Email 5S | hu-HU: text_2: contains en-dash "–"
[DASH] Welcome Flow | Email 5S | pl-PL: text_2: contains en-dash "–"
[DASH] Welcome Flow | Email 6C | Default: preheader: contains em-dash "—"
[DASH] Welcome Flow | Email 6C | Default: text_2: contains em-dash "—"
[DASH] Welcome Flow | Email 6C | fr-FR: preheader: contains em-dash "—"
[DASH] Welcome Flow | Email 6C | fr-FR: text_2: contains em-dash "—"
[DASH] Welcome Flow | Email 6C | hu-HU: preheader: contains en-dash "–"
[DASH] Welcome Flow | Email 6C | hu-HU: text_2: contains en-dash "–"
[DASH] Welcome Flow | Email 6C | pl-PL: preheader: contains en-dash "–"
[DASH] Welcome Flow | Email 6C | pl-PL: text_2: contains en-dash "–"
[DASH] Welcome Flow | Email 6M | Default: preheader: contains em-dash "—"
[DASH] Welcome Flow | Email 6M | Default: text_2: contains em-dash "—"
[DASH] Welcome Flow | Email 6M | fr-FR: preheader: contains em-dash "—"
[DASH] Welcome Flow | Email 6M | fr-FR: text_2: contains em-dash "—"
[DASH] Welcome Flow | Email 6M | hu-HU: preheader: contains en-dash "–"
[DASH] Welcome Flow | Email 6M | hu-HU: text_2: contains en-dash "–"
[DASH] Welcome Flow | Email 6M | pl-PL: preheader: contains en-dash "–"
[DASH] Welcome Flow | Email 6M | pl-PL: text_2: contains en-dash "–"
[DASH] Welcome Flow | Email 6S | Default: preheader: contains em-dash "—"
[DASH] Welcome Flow | Email 6S | Default: text_2: contains em-dash "—"
[DASH] Welcome Flow | Email 6S | fr-FR: preheader: contains em-dash "—"
[DASH] Welcome Flow | Email 6S | fr-FR: text_2: contains em-dash "—"
[DASH] Welcome Flow | Email 6S | hu-HU: preheader: contains en-dash "–"
[DASH] Welcome Flow | Email 6S | hu-HU: text_2: contains en-dash "–"
[DASH] Welcome Flow | Email 6S | pl-PL: preheader: contains en-dash "–"
[DASH] Welcome Flow | Email 6S | pl-PL: text_2: contains en-dash "–"
[DASH] Welcome Flow | Email 7C | Default: subject: contains em-dash "—"
[DASH] Welcome Flow | Email 7C | Default: text_2: contains em-dash "—"
[DASH] Welcome Flow | Email 7C | fr-FR: subject: contains em-dash "—"
[DASH] Welcome Flow | Email 7C | fr-FR: text_2: contains em-dash "—"
[DASH] Welcome Flow | Email 7C | hu-HU: subject: contains em-dash "—"
[DASH] Welcome Flow | Email 7C | hu-HU: text_2: contains en-dash "–"
[DASH] Welcome Flow | Email 7C | pl-PL: subject: contains em-dash "—"
[DASH] Welcome Flow | Email 7C | pl-PL: text_2: contains en-dash "–"
[DASH] Welcome Flow | Email 7M | Default: preheader: contains em-dash "—"
[DASH] Welcome Flow | Email 7M | fr-FR: preheader: contains em-dash "—"
[DASH] Welcome Flow | Email 7M | hu-HU: preheader: contains en-dash "–"
[DASH] Welcome Flow | Email 7M | pl-PL: preheader: contains en-dash "–"
[DASH] Welcome Flow | Email 8C | Default: text_2: contains em-dash "—"
[DASH] Welcome Flow | Email 8C | fr-FR: text_2: contains em-dash "—"
[DASH] Welcome Flow | Email 8C | hu-HU: text_2: contains en-dash "–"
[DASH] Welcome Flow | Email 8C | pl-PL: text_2: contains en-dash "–"
[DASH] Welcome Flow | Email 8M | Default: preheader: contains em-dash "—"
[DASH] Welcome Flow | Email 8M | Default: text_2: contains em-dash "—"
[DASH] Welcome Flow | Email 8M | fr-FR: preheader: contains em-dash "—"
[DASH] Welcome Flow | Email 8M | fr-FR: text_2: contains em-dash "—"
[DASH] Welcome Flow | Email 8M | hu-HU: preheader: contains en-dash "–"
[DASH] Welcome Flow | Email 8M | hu-HU: text_2: contains en-dash "–"
[DASH] Welcome Flow | Email 8M | pl-PL: preheader: contains en-dash "–"
[DASH] Welcome Flow | Email 8M | pl-PL: text_2: contains en-dash "–"
[DASH] Welcome Flow | Email 8S | Default: preheader: contains em-dash "—"
[DASH] Welcome Flow | Email 8S | Default: text_2: contains em-dash "—"
[DASH] Welcome Flow | Email 8S | fr-FR: preheader: contains em-dash "—"
[DASH] Welcome Flow | Email 8S | fr-FR: text_2: contains em-dash "—"
[DASH] Welcome Flow | Email 8S | hu-HU: preheader: contains en-dash "–"
[DASH] Welcome Flow | Email 8S | hu-HU: text_2: contains en-dash "–"
[DASH] Welcome Flow | Email 8S | pl-PL: preheader: contains en-dash "–"
[DASH] Welcome Flow | Email 8S | pl-PL: text_2: contains en-dash "–"
[DASH] Welcome Flow | Email 9C | Default: preheader: contains em-dash "—"
[DASH] Welcome Flow | Email 9C | Default: text_2: contains em-dash "—"
[DASH] Welcome Flow | Email 9C | fr-FR: preheader: contains em-dash "—"
[DASH] Welcome Flow | Email 9C | fr-FR: text_2: contains em-dash "—"
[DASH] Welcome Flow | Email 9C | hu-HU: preheader: contains en-dash "–"
[DASH] Welcome Flow | Email 9C | hu-HU: text_2: contains en-dash "–"
[DASH] Welcome Flow | Email 9C | pl-PL: preheader: contains en-dash "–"
[DASH] Welcome Flow | Email 9C | pl-PL: text_2: contains en-dash "–"
[DASH] Welcome Flow | Email 9M | Default: preheader: contains em-dash "—"
[DASH] Welcome Flow | Email 9M | Default: text_2: contains em-dash "—"
[DASH] Welcome Flow | Email 9M | fr-FR: preheader: contains em-dash "—"
[DASH] Welcome Flow | Email 9M | fr-FR: text_2: contains em-dash "—"
[DASH] Welcome Flow | Email 9M | hu-HU: preheader: contains en-dash "–"
[DASH] Welcome Flow | Email 9M | hu-HU: text_2: contains en-dash "–"
[DASH] Welcome Flow | Email 9M | pl-PL: preheader: contains en-dash "–"
[DASH] Welcome Flow | Email 9M | pl-PL: text_2: contains en-dash "–"
[DASH] Welcome Flow | Email 9S | Default: text_2: contains em-dash "—"
[DASH] Welcome Flow | Email 9S | fr-FR: text_2: contains em-dash "—"
[DASH] Welcome Flow | Email 9S | hu-HU: text_2: contains en-dash "–"
[DASH] Welcome Flow | Email 9S | pl-PL: text_2: contains en-dash "–"
[FR-LINK] DEP Retention | Email 10C | fr-FR: button_href_1 differs from Default
[FR-LINK] DEP Retention | Email 10S | fr-FR: button_href_1 differs from Default
